"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
4.236148125E0,1.429995447E-1,-5.326551199E-1,3.068499863E-1
4.256148125E0,1.779464483E-1,8.104678988E-2,1.106572390E0
4.276148125E0,9.399271756E-2,1.024687767E0,9.880236387E-1
4.296148125E0,3.155817986E-1,4.188467562E-1,9.640383124E-1
4.316148125E0,2.436424196E-1,-1.386658698E-1,1.473801970E0
4.336148125E0,1.118834838E-1,1.427707225E-1,1.202766895E0
4.356148125E0,1.073706597E-1,1.163934842E-1,1.317788959E0
4.376148125E0,3.985555768E-1,2.850704454E-2,2.396225691E0
4.396148125E0,2.697021365E-1,7.572166324E-1,2.584650993E0
4.416148125E0,2.590805590E-1,2.011156529E-1,1.905963063E0
4.436148125E0,5.157512426E-1,-2.336559445E-1,2.192989111E0
4.456148125E0,8.958266973E-1,4.044008553E-1,2.945858240E0
4.476148125E0,5.228047967E-1,7.805650234E-1,2.914558411E0
4.496148125E0,-2.299824916E-2,-5.914939642E-1,2.432029247E0
4.516148125E0,9.542565793E-3,-1.021543145E0,2.416268349E0
4.536148125E0,5.970637128E-2,-5.934259854E-3,2.557196617E0
4.556148125E0,-1.355889589E-1,6.860154867E-1,2.047399044E0
4.576148125E0,-1.602444053E-1,1.193867445E0,1.977885008E0
4.596148125E0,-3.413968533E-2,9.718841910E-1,2.873805761E0
4.616148125E0,1.756055653E-1,7.363156080E-1,3.523638725E0
4.636148125E0,1.612011641E-1,1.660544127E-1,2.860954762E0
4.656148125E0,-1.062737405E-2,-4.238618612E-1,1.387223363E0
4.676148125E0,1.151334196E-1,-7.737137675E-1,1.140184164E0
4.696148125E0,1.433902085E-1,-1.208086088E-1,2.080771923E0
4.716148125E0,2.891174518E-3,9.190190434E-1,2.510227680E0
4.736148125E0,-8.257068694E-2,1.652815819E0,1.992019653E0
4.756148125E0,-7.716153562E-2,6.121501923E-1,1.363152862E0
4.776148125E0,-1.258517504E-1,9.019812346E-1,1.374272108E0
4.796148125E0,-2.785495520E-1,6.726539135E-1,1.868067503E0
4.816148125E0,-2.475112081E-1,-4.783569872E-1,1.882427216E0
4.836148125E0,-1.957593411E-1,-6.130525470E-1,1.007985353E0
4.856148125E0,-3.385860324E-1,5.249134898E-1,5.844948888E-1
4.876148125E0,-5.017381310E-1,1.149979949E0,1.071082950E0
4.896148125E0,-6.966898441E-1,5.521336794E-1,1.434186578E0
4.916148125E0,-9.189766049E-1,3.400142789E-1,9.611367583E-1
4.936148125E0,-8.703715205E-1,8.445513844E-1,6.327689886E-1
4.956148125E0,-8.366625905E-1,1.618766308E0,7.502297163E-1
4.976148125E0,-6.655904055E-1,1.146872640E0,1.032215834E0
4.996148125E0,-5.115936995E-1,2.533981800E-1,9.483867884E-1
5.016148125E0,-2.915087044E-1,-2.093759626E-1,4.639155269E-1
5.036148125E0,3.941941261E-2,-9.441261739E-2,1.585971564E-1
5.056148125E0,4.569552839E-2,1.610121727E-1,2.834204435E-1
5.076148125E0,-1.607118100E-1,6.479310244E-2,5.141828656E-1
5.096148125E0,-1.833246648E-1,-1.362377871E-2,4.069570601E-1
5.116148125E0,-1.314362744E-4,8.457300812E-2,7.063896209E-2
5.136148125E0,1.542931199E-1,2.902582847E-2,-1.061876789E-1
5.156148125E0,8.894044906E-2,-1.232663170E-1,-1.385165900E-1
5.176148125E0,2.403067425E-2,-5.139312148E-1,-2.168413997E-1
5.196148125E0,1.544409096E-1,-8.340129256E-1,-3.190287054E-1
5.216148125E0,1.905749738E-1,-6.996801496E-1,-5.201999545E-1
5.236148125E0,2.508582175E-1,-5.165317655E-1,-6.686123013E-1
5.256148125E0,1.967679411E-1,-2.714495920E-2,-7.853897214E-1
5.276148125E0,2.533293068E-1,-1.350848526E-1,-8.334347606E-1
5.296148125E0,3.035788834E-1,-5.036410093E-1,-9.970790148E-1
5.316148125E0,2.398970723E-1,-6.324371099E-1,-1.235829711E0
5.336148125E0,2.125954032E-1,-7.310292721E-1,-1.280107379E0
