"Time (s)","w","x","y","z","Direct (°)","Yaw (°)","Pitch (°)","Roll (°)"
1.165817375E0,9.882340158E-2,1.281023852E-1,3.990858638E-1,9.025265449E-1,1.686571585E2,4.898154066E1,-8.763343586E0,1.635042664E2
1.175785375E0,9.840880303E-2,1.271882622E-1,3.999669016E-1,9.023110480E-1,1.687049007E2,4.906575336E1,-8.673651085E0,1.635866756E2
1.185753375E0,9.797603919E-2,1.260938561E-1,4.009915125E-1,9.020569868E-1,1.687547326E2,4.916347205E1,-8.563913520E0,1.636790079E2
1.195721375E0,9.751103301E-2,1.247824780E-1,4.021712660E-1,9.017644456E-1,1.688082748E2,4.927525756E1,-8.430900255E0,1.637845760E2
1.205690375E0,9.700387998E-2,1.232815549E-1,4.034712750E-1,9.014449303E-1,1.688666671E2,4.939754265E1,-8.278594472E0,1.639034086E2
1.215658375E0,9.647000585E-2,1.216919023E-1,4.048232195E-1,9.011120123E-1,1.689281328E2,4.952449923E1,-8.117839283E0,1.640293471E2
1.225626375E0,9.595509780E-2,1.201437221E-1,4.061813595E-1,9.007634158E-1,1.689874119E2,4.965391256E1,-7.960582306E0,1.641513191E2
1.235594375E0,9.551858289E-2,1.187296321E-1,4.075366125E-1,9.003851478E-1,1.690376637E2,4.978717907E1,-7.813566341E0,1.642584095E2
1.245562375E0,9.520007916E-2,1.174715908E-1,4.089132550E-1,8.999596754E-1,1.690743286E2,4.992796646E1,-7.676645743E0,1.643451234E2
1.255531375E0,9.496999951E-2,1.163024372E-1,4.103757928E-1,8.994699711E-1,1.691008138E2,5.008249647E1,-7.543236709E0,1.644175161E2
1.265499375E0,9.477022345E-2,1.150955517E-1,4.119758242E-1,8.989146442E-1,1.691238102E2,5.025390667E1,-7.402338552E0,1.644878481E2
1.275467375E0,9.455780333E-2,1.137711397E-1,4.137040030E-1,8.983117757E-1,1.691482615E2,5.043898268E1,-7.248097258E0,1.645649039E2
1.285435375E0,9.431377308E-2,1.123111834E-1,4.155029886E-1,8.976906155E-1,1.691763509E2,5.063009881E1,-7.080635180E0,1.646521237E2
1.295404375E0,9.405414849E-2,1.107497901E-1,4.173041974E-1,8.970761144E-1,1.692062345E2,5.081960307E1,-6.903853108E0,1.647466442E2
1.305372375E0,9.377446201E-2,1.091115948E-1,4.190886844E-1,8.964740045E-1,1.692384265E2,5.100572549E1,-6.720829205E0,1.648478115E2
1.315340375E0,9.348841135E-2,1.073897485E-1,4.208544898E-1,8.958844123E-1,1.692713501E2,5.118819725E1,-6.530238578E0,1.649545778E2
1.325308375E0,9.316670445E-2,1.055814169E-1,4.226068083E-1,8.953078012E-1,1.693083766E2,5.136754532E1,-6.333184011E0,1.650701109E2
1.335276375E0,9.279286191E-2,1.036674337E-1,4.243538057E-1,8.947437921E-1,1.693514022E2,5.154440176E1,-6.128437577E0,1.651970747E2
1.345245375E0,9.236776879E-2,1.016559121E-1,4.260778857E-1,8.941990019E-1,1.694003244E2,5.171684097E1,-5.917105791E0,1.653350681E2
1.355213375E0,9.194048404E-2,9.961374982E-2,4.277439717E-1,8.936773083E-1,1.694494968E2,5.188215823E1,-5.704109548E0,1.654757100E2
