"Time (s)","w","x","y","z","Direct (°)","Yaw (°)","Pitch (°)","Roll (°)"
9.577194999E-1,2.969179518E-1,5.197559684E-1,5.525428659E-2,7.991497874E-1,1.454548363E2,4.119032015E1,-5.293134078E1,1.180433666E2
9.676704999E-1,2.947306779E-1,5.204246914E-1,5.528536989E-2,7.995220495E-1,1.457172233E2,4.114974242E1,-5.309129651E1,1.182863707E2
9.776205000E-1,2.927371741E-1,5.208452327E-1,5.538854538E-2,7.999733158E-1,1.459562042E2,4.109005345E1,-5.321574973E1,1.185355075E2
9.875705000E-1,2.909877427E-1,5.209200012E-1,5.543478047E-2,8.005594942E-1,1.461658000E2,4.098201764E1,-5.330168525E1,1.188044043E2
9.975205000E-1,2.894713834E-1,5.207590634E-1,5.533525069E-2,8.012206096E-1,1.463473777E2,4.083200128E1,-5.336468631E1,1.190809827E2
1.007470500E0,2.881543154E-1,5.205543140E-1,5.505295109E-2,8.018474808E-1,1.465050204E2,4.066499854E1,-5.342550854E1,1.193411870E2
1.017421500E0,2.869287272E-1,5.203178913E-1,5.457296171E-2,8.024730664E-1,1.466516551E2,4.047314477E1,-5.349116087E1,1.196014727E2
1.027371500E0,2.856375796E-1,5.199534475E-1,5.392760917E-2,8.032131862E-1,1.468060729E2,4.023289713E1,-5.355808146E1,1.199015228E2
1.037321500E0,2.840494442E-1,5.193719474E-1,5.318894350E-2,8.042011505E-1,1.469959246E2,3.992166780E1,-5.362401528E1,1.202900734E2
1.047271500E0,2.824732153E-1,5.186249578E-1,5.213053077E-2,8.053070205E-1,1.471842609E2,3.954092281E1,-5.369278069E1,1.207195893E2
1.057221500E0,2.808673571E-1,5.178971028E-1,5.083883523E-2,8.064190019E-1,1.473760438E2,3.912913910E1,-5.377729359E1,1.211633905E2
1.067172500E0,2.793294397E-1,5.174263014E-1,4.935920689E-2,8.073468016E-1,1.475596247E2,3.873807389E1,-5.389223052E1,1.215660192E2
1.077122500E0,2.779128841E-1,5.174110864E-1,4.784807378E-2,8.079361831E-1,1.477286429E2,3.842455640E1,-5.404467737E1,1.218799663E2
1.087072500E0,2.766004945E-1,5.179522308E-1,4.648295843E-2,8.081194587E-1,1.478851682E2,3.822772244E1,-5.423491533E1,1.220829196E2
1.097022500E0,2.753888569E-1,5.190681319E-1,4.534505674E-2,8.078819190E-1,1.480296223E2,3.816246759E1,-5.446064637E1,1.221671413E2
1.106972500E0,2.742959680E-1,5.206920710E-1,4.440895416E-2,8.072603584E-1,1.481598743E2,3.821787277E1,-5.471667599E1,1.221394059E2
1.116923500E0,2.732836639E-1,5.227153515E-1,4.363288317E-2,8.063379535E-1,1.482804844E2,3.836974453E1,-5.499701344E1,1.220232754E2
1.126873500E0,2.723741139E-1,5.250470416E-1,4.284115462E-2,8.051724456E-1,1.483888211E2,3.858302712E1,-5.530253003E1,1.218367142E2
1.136823500E0,2.714620561E-1,5.276406533E-1,4.186206226E-2,8.038353790E-1,1.484974275E2,3.882000050E1,-5.564373681E1,1.216122551E2
1.146773500E0,2.703730869E-1,5.305119495E-1,4.070331895E-2,8.023706707E-1,1.486270622E2,3.907218062E1,-5.602938905E1,1.213744904E2
1.156723500E0,2.691225267E-1,5.335805351E-1,3.948957401E-2,8.008155152E-1,1.487758825E2,3.934563675E1,-5.644380359E1,1.211258620E2
1.166673500E0,2.678636635E-1,5.366039182E-1,3.837826698E-2,7.992700113E-1,1.489256363E2,3.963254906E1,-5.684797988E1,1.208724509E2
1.176624500E0,2.666359890E-1,5.391815563E-1,3.757041726E-2,7.979831205E-1,1.490716276E2,3.988994672E1,-5.719087407E1,1.206684535E2
1.186574500E0,2.655854578E-1,5.409554118E-1,3.717826191E-2,7.971508678E-1,1.491965126E2,4.007575497E1,-5.742614300E1,1.205508499E2
1.196524500E0,2.647277062E-1,5.417152773E-1,3.728657931E-2,7.969150772E-1,1.492984526E2,4.015964809E1,-5.752870901E1,1.205547681E2
