"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.977888042E0,-7.019471526E-1,3.763173223E-1,7.317653298E-1
2.997888042E0,-7.400915623E-1,3.071232140E-1,8.400975466E-1
3.017888042E0,-7.849967480E-1,3.825755417E-1,8.948692083E-1
3.037888042E0,-7.144197226E-1,4.270224273E-1,8.712193966E-1
3.057888042E0,-7.016314864E-1,4.031112492E-1,8.224501014E-1
3.077888042E0,-8.261070848E-1,4.497519135E-1,7.668725252E-1
3.097888042E0,-8.827591538E-1,5.282036066E-1,6.757965088E-1
3.117888042E0,-7.628644109E-1,5.809704065E-1,6.513341069E-1
3.137888042E0,-5.985963345E-1,5.736828446E-1,7.333744168E-1
3.157888042E0,-5.743402839E-1,5.243741870E-1,7.810077071E-1
3.177888042E0,-6.623682976E-1,5.152630210E-1,6.071100831E-1
3.197888042E0,-7.334349751E-1,5.829995275E-1,3.798196316E-1
3.217888042E0,-6.248283982E-1,5.093418956E-1,3.641270995E-1
3.237888042E0,-4.277146757E-1,3.542432189E-1,5.014914870E-1
3.257888042E0,-4.311112761E-1,4.128460884E-1,5.052084327E-1
3.277888042E0,-6.450068355E-1,4.969352484E-1,3.328926861E-1
3.297888042E0,-5.465580225E-1,3.174850643E-1,3.327986598E-1
3.317888042E0,-2.999998033E-1,7.718952000E-2,6.704331040E-1
3.337888042E0,-2.716658115E-1,-4.968856275E-2,7.885980010E-1
3.357888042E0,-3.693354428E-1,7.573276758E-2,4.210863709E-1
3.377888042E0,-2.376729697E-1,2.620596886E-1,2.692712843E-2
3.397888042E0,-7.012937963E-2,2.430427819E-1,1.333157122E-1
3.417888042E0,5.254345387E-2,8.574779332E-2,1.069823932E-2
3.437888042E0,4.535956308E-2,1.966866106E-1,-2.372943461E-1
3.457888042E0,1.260662545E-2,2.234157175E-1,-2.552149892E-1
3.477888042E0,1.306404769E-1,2.216935530E-2,-6.192632020E-2
3.497888042E0,2.586031258E-1,-1.646247655E-1,-7.549514994E-4
3.517888042E0,1.948634386E-1,-1.685356796E-1,-1.582012028E-1
3.537888042E0,8.497551829E-2,5.220107269E-3,-3.344824016E-1
3.557888042E0,1.777577400E-1,-9.605111927E-2,-2.531466484E-1
3.577888042E0,2.958675027E-1,-3.177286088E-1,-7.176383585E-2
3.597888042E0,2.327430844E-1,-2.839396298E-1,-8.286386728E-2
3.617888042E0,2.446310818E-1,-1.853717715E-1,-2.393113822E-1
3.637888042E0,4.219536483E-1,-2.367462814E-1,-3.229389191E-1
3.657888042E0,5.002396703E-1,-4.446761608E-1,-3.421976566E-1
3.677888042E0,2.611442506E-1,-4.222082496E-1,-3.967016041E-1
3.697888042E0,2.630057931E-1,-3.461813927E-1,-3.540073931E-1
3.717888042E0,5.587839484E-1,-5.009916425E-1,-1.674081534E-1
3.737888042E0,6.453354359E-1,-4.959024787E-1,-1.539452374E-1
3.757888042E0,3.434612453E-1,-2.460369021E-1,-4.569935203E-1
3.777888042E0,3.617912531E-1,-9.269079566E-2,-7.010051012E-1
3.797888042E0,7.337464094E-1,-4.407458305E-1,-4.924278557E-1
3.817888042E0,7.502322793E-1,-5.951247811E-1,-2.403732687E-1
3.837888042E0,3.592643738E-1,-3.260147870E-1,-3.870525062E-1
3.857888042E0,5.408805609E-1,-1.774523407E-1,-7.212279439E-1
3.877888042E0,8.929117918E-1,-3.845737576E-1,-6.736229062E-1
3.897888042E0,9.249433279E-1,-4.642133415E-1,-4.720979631E-1
3.917888042E0,7.083047032E-1,-2.278182656E-1,-5.446266532E-1
3.937888042E0,4.896507561E-1,6.415111944E-3,-8.948046565E-1
3.957888042E0,5.641971827E-1,5.572792143E-2,-1.055174232E0
3.977888042E0,7.447149158E-1,-2.123463154E-1,-7.660089135E-1
3.997888042E0,7.397150993E-1,-3.829846084E-1,-4.821318984E-1
4.017888042E0,6.705346704E-1,-2.829779983E-1,-5.467894673E-1
4.037888042E0,6.263560653E-1,-2.357721031E-1,-8.221135139E-1
4.057888042E0,6.296141148E-1,-3.462048471E-1,-8.668487668E-1
4.077888042E0,6.200537086E-1,-4.664879143E-1,-7.143726349E-1
4.097888042E0,6.707229614E-1,-3.832272291E-1,-5.837112665E-1
4.117888042E0,6.761884093E-1,-2.531617284E-1,-5.442583561E-1
4.137888042E0,7.044381499E-1,-2.802911103E-1,-6.139143109E-1
4.157888042E0,7.482136488E-1,-3.457294703E-1,-6.256027222E-1
4.177888042E0,7.350145578E-1,-4.660148919E-1,-5.792965293E-1
4.197888042E0,7.222825289E-1,-3.511966169E-1,-5.340541005E-1
4.217888042E0,6.467126012E-1,-2.127596289E-1,-5.700720549E-1
4.237888042E0,5.019150376E-1,-2.703176141E-1,-8.157080412E-1
4.257888042E0,3.874588311E-1,-2.268380672E-1,-1.037443042E0
4.277888042E0,3.782376945E-1,-6.177229434E-2,-9.364914894E-1
4.297888042E0,5.105256438E-1,-5.019342527E-2,-6.190699935E-1
4.317888042E0,5.707325339E-1,-1.776908785E-1,-4.074718058E-1
4.337888042E0,4.842596054E-1,-1.546065211E-1,-4.200875461E-1
4.357888042E0,3.917429149E-1,-1.949679404E-1,-5.677847266E-1
4.377888042E0,4.167530239E-1,-3.399415910E-1,-7.136535048E-1
4.397888042E0,4.819936156E-1,-3.540330529E-1,-6.772308946E-1
4.417888042E0,5.701856613E-1,-2.157823443E-1,-4.855268002E-1
4.437888042E0,5.947197080E-1,-1.857866049E-1,-2.447466254E-1
4.457888042E0,4.190337658E-1,-3.546768129E-1,-2.655721605E-1
4.477888042E0,2.779884636E-1,-1.974827945E-1,-3.710418344E-1
4.497888042E0,2.420270294E-1,-1.244325861E-1,-3.314366937E-1
4.517888042E0,2.386350632E-1,-1.643031240E-1,-2.851400971E-1
4.537888042E0,1.763609797E-1,-1.327703297E-1,-2.765510082E-1
4.557888042E0,1.168122888E-1,-1.300957352E-1,-3.260200024E-1
4.577888042E0,8.218414336E-2,-1.072013229E-1,-2.832137048E-1
4.597888042E0,3.285406902E-2,-4.032038525E-2,-1.965514570E-1
4.617888042E0,2.585625648E-2,3.757916018E-2,-1.192433834E-1
4.637888042E0,-5.438253284E-4,6.492848694E-2,-6.077056751E-4
4.657888042E0,-5.229427293E-2,6.774185598E-2,9.841086715E-2
4.677888042E0,-1.466441303E-1,3.622325137E-2,1.263353825E-1
4.697888042E0,-2.594641745E-1,6.467302144E-2,8.832258731E-2
4.717888042E0,-3.029082119E-1,8.510902524E-2,1.317739338E-1
4.737888042E0,-2.863753438E-1,1.375344247E-1,2.631766498E-1
4.757888042E0,-2.655940652E-1,1.333861947E-1,2.718016505E-1
4.777888042E0,-3.295434713E-1,1.193804741E-1,2.008271813E-1
4.797888042E0,-4.313413203E-1,1.743894964E-1,3.001399338E-1
4.817888042E0,-4.456792772E-1,2.252062112E-1,4.546831548E-1
4.837888042E0,-3.937746286E-1,1.654074341E-1,4.561122954E-1
4.857888042E0,-4.809349477E-1,1.209903061E-1,3.922256231E-1
4.877888042E0,-5.997986794E-1,1.741400212E-1,4.226598740E-1
4.897888042E0,-6.040773988E-1,2.140826434E-1,4.995505810E-1
4.917888042E0,-6.353265643E-1,1.998179108E-1,4.950044751E-1
4.937888042E0,-7.149683237E-1,2.391739190E-1,4.765046537E-1
4.957888042E0,-7.399233580E-1,2.925535142E-1,5.333148241E-1
4.977888042E0,-7.318735123E-1,2.600046098E-1,6.030369401E-1
4.997888042E0,-7.606760859E-1,2.685950696E-1,5.925928950E-1
5.017888042E0,-7.891909480E-1,2.971275151E-1,5.782731175E-1
5.037888042E0,-8.174475431E-1,3.246576488E-1,6.474798322E-1
5.057888042E0,-8.393791318E-1,3.838477731E-1,7.492612004E-1
5.077888042E0,-8.386549950E-1,3.656236231E-1,7.855552435E-1
5.097888042E0,-8.454404473E-1,2.884274423E-1,7.867980003E-1
5.117888042E0,-8.494634032E-1,3.355678022E-1,8.598862886E-1
5.137888042E0,-8.365670443E-1,4.099155366E-1,9.428807497E-1
5.157888042E0,-7.907839417E-1,3.449788690E-1,9.513671398E-1
5.177888042E0,-7.415070534E-1,3.132098019E-1,9.331741929E-1
5.197888042E0,-7.493452430E-1,3.144599199E-1,9.166927934E-1
5.217888042E0,-7.532032132E-1,2.898383141E-1,8.670839071E-1
5.237888042E0,-7.297333479E-1,2.834011018E-1,8.068922162E-1
5.257888042E0,-7.339418530E-1,2.946916521E-1,8.113330007E-1
5.277888042E0,-6.447442770E-1,2.932649851E-1,8.619314432E-1
5.297888042E0,-6.164461374E-1,2.730648220E-1,8.932414651E-1
5.317888042E0,-6.719248295E-1,3.126174808E-1,8.190094233E-1
5.337888042E0,-6.364687681E-1,3.641579449E-1,7.686433196E-1
5.357888042E0,-5.047737956E-1,3.728319407E-1,7.686746120E-1
5.377888042E0,-5.390223265E-1,3.415543437E-1,7.381089926E-1
5.397888042E0,-5.941696167E-1,3.856633902E-1,6.743181944E-1
5.417888042E0,-5.347919464E-1,4.406861663E-1,6.805167794E-1
5.437888042E0,-4.903226793E-1,4.504427314E-1,7.083556056E-1
5.457888042E0,-4.238495529E-1,5.252801180E-1,6.408178806E-1
5.477888042E0,-3.166213334E-1,5.905730724E-1,4.497976303E-1
5.497888042E0,-3.004785180E-1,4.041959345E-1,1.813562363E-1
5.517888042E0,-3.434050679E-1,1.406297386E-1,2.981155366E-2
5.537888042E0,-3.809791207E-1,9.819309413E-2,1.481914967E-1
5.557888042E0,-3.261937499E-1,7.717011869E-2,4.285621643E-1
5.577888042E0,-2.673194408E-1,9.343821555E-2,6.328510642E-1
5.597888042E0,-2.336395234E-1,1.557158083E-1,5.451779962E-1
5.617888042E0,-1.330752969E-1,2.957347631E-1,2.277472019E-1
5.637888042E0,-5.035808682E-2,2.095700949E-1,-4.240879416E-2
5.657888042E0,-1.043351926E-2,7.963603735E-2,-1.873399168E-1
5.677888042E0,6.857849658E-2,-3.965907544E-2,-2.149233669E-1
5.697888042E0,1.572015733E-1,-8.508749306E-2,-1.436042488E-1
5.717888042E0,1.685455143E-1,-7.674778253E-2,-1.499196440E-1
5.737888042E0,8.815660328E-2,-4.248054326E-2,-1.579094231E-1
5.757888042E0,7.614963502E-2,-7.226008922E-2,-3.396815807E-2
5.777888042E0,1.212211996E-1,-1.380809247E-1,5.688356981E-2
5.797888042E0,1.344297826E-1,-1.746346802E-1,-1.001359615E-2
5.817888042E0,8.876317739E-2,-1.591992974E-1,-2.192625701E-1
5.837888042E0,1.470744014E-1,-1.485966295E-1,-4.019952714E-1
5.857888042E0,3.280906677E-1,-2.123678774E-1,-5.438563824E-1
5.877888042E0,4.786111116E-1,-3.080907762E-1,-6.492241025E-1
5.897888042E0,5.809718370E-1,-2.713612616E-1,-6.889592409E-1
5.917888042E0,5.610138774E-1,-1.374347955E-1,-6.929855347E-1
5.937888042E0,5.834202170E-1,-2.321068943E-1,-6.501896977E-1
5.957888042E0,6.311814785E-1,-3.780985475E-1,-5.194734931E-1
5.977888042E0,5.661280751E-1,-3.444910944E-1,-4.704918265E-1
5.997888042E0,3.807497919E-1,-2.773726583E-1,-5.346352458E-1
6.017888042E0,4.523361921E-1,-3.474225402E-1,-5.519394875E-1
6.037888042E0,5.827776194E-1,-4.395128191E-1,-4.227306545E-1
6.057888042E0,5.977534652E-1,-3.164218664E-1,-2.464935929E-1
6.077888042E0,6.111295819E-1,-2.109704167E-1,-2.369442582E-1
6.097888042E0,6.167749763E-1,-2.318605930E-1,-4.447291195E-1
6.117888042E0,5.553315878E-1,-2.871942520E-1,-6.447557807E-1
6.137888042E0,5.531891584E-1,-5.942746401E-1,-5.937197208E-1
6.157888042E0,7.063590288E-1,-8.292152286E-1,-4.015812576E-1
6.177888042E0,9.237671494E-1,-8.331444860E-1,-2.138016373E-1
6.197888042E0,9.309763908E-1,-6.692745686E-1,-2.233401388E-1
6.217888042E0,7.700881362E-1,-5.394409299E-1,-4.528712034E-1
6.237888042E0,8.101758957E-1,-6.836143732E-1,-6.481710672E-1
6.257888042E0,8.102987409E-1,-6.742185354E-1,-5.983778834E-1
6.277888042E0,6.753987074E-1,-4.968476593E-1,-4.767422378E-1
6.297888042E0,7.942134142E-1,-4.650060534E-1,-5.297577381E-1
6.317888042E0,7.252964973E-1,-3.656835556E-1,-6.543251872E-1
6.337888042E0,6.330222487E-1,-3.522884548E-1,-7.643538117E-1
6.357888042E0,6.062436700E-1,-3.216632307E-1,-7.913318276E-1
6.377888042E0,4.494393766E-1,-3.051552773E-1,-7.850946188E-1
6.397888042E0,4.439338446E-1,-2.642754018E-1,-8.254731894E-1
6.417888042E0,4.825528562E-1,-1.486388743E-1,-8.807944059E-1
6.437888042E0,4.521902502E-1,-1.774805970E-2,-9.172539115E-1
6.457888042E0,3.159709871E-1,1.076886132E-1,-9.337775111E-1
6.477888042E0,2.718542218E-1,8.752235770E-2,-9.573724270E-1
6.497888042E0,3.903224766E-1,-1.025058776E-1,-8.388694525E-1
6.517888042E0,5.499529243E-1,-2.862044573E-1,-6.519620419E-1
6.537888042E0,5.841665864E-1,-2.592799664E-1,-5.715399384E-1
