"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
6.561312583E0,6.823483109E-1,-1.475836933E-1,5.580627918E-1
6.581312583E0,6.884358525E-1,2.268994600E-1,5.233200788E-1
6.601312583E0,5.730823278E-1,7.030160427E-1,4.992326498E-1
6.621312583E0,4.262772202E-1,1.152164578E0,4.643056393E-1
6.641312583E0,2.350640148E-1,8.886400461E-1,4.878676236E-1
6.661312583E0,1.038388237E-1,-3.698623776E-1,5.540201068E-1
6.681312583E0,3.951197490E-2,-9.696354270E-1,5.365427732E-1
6.701312583E0,2.007468939E-1,-7.596492767E-1,4.947297573E-1
6.721312583E0,3.435351551E-1,-5.590831041E-1,4.668479264E-1
6.741312583E0,2.172611505E-1,-7.807238102E-1,5.392739177E-1
6.761312583E0,9.026473761E-2,-1.186969638E0,5.798072219E-1
6.781312583E0,4.945450649E-2,-1.198892117E0,5.093856454E-1
6.801312583E0,-1.900075702E-3,-9.213613868E-1,4.369051754E-1
6.821312583E0,1.177379116E-1,-5.849896669E-1,3.926944435E-1
6.841312583E0,3.277852237E-1,-3.769544885E-2,3.963279426E-1
6.861312583E0,3.952450454E-1,3.690900207E-1,3.838208914E-1
6.881312583E0,2.848381698E-1,2.569020391E-1,3.345164359E-1
6.901312583E0,1.094078124E-1,-2.625271678E-1,2.219773084E-1
6.921312583E0,-1.862766743E-1,-6.120927334E-1,9.485373646E-2
6.941312583E0,-2.998523414E-1,-5.767838359E-1,6.517223269E-2
6.961312583E0,-2.626889050E-1,-3.755744398E-1,5.144493282E-2
6.981312583E0,-2.036337852E-1,-5.700967461E-2,-1.702678017E-2
7.001312583E0,-1.782607287E-1,2.791942954E-1,-1.273421943E-1
7.021312583E0,-2.407193035E-1,3.155259788E-1,-2.582994699E-1
7.041312583E0,-2.843021452E-1,-1.688113064E-2,-2.705863416E-1
7.061312583E0,-2.968952954E-1,-1.941147447E-1,-2.531160712E-1
7.081312583E0,-2.563627660E-1,-2.304478362E-2,-3.599873185E-1
7.101312583E0,-1.446562260E-1,3.017897606E-1,-3.616278172E-1
7.121312583E0,-9.577208012E-2,5.034067631E-1,-3.141935170E-1
7.141312583E0,-8.092324436E-2,3.110467196E-1,-3.517902493E-1
7.161312583E0,-8.091863245E-2,1.761102229E-1,-3.416926563E-1
7.181312583E0,-1.336587518E-1,2.188342512E-1,-3.016564846E-1
7.201312583E0,-2.313062102E-1,1.672225595E-1,-2.752034664E-1
7.221312583E0,-4.076136351E-1,-9.074550867E-2,-3.900180161E-1
7.241312583E0,-6.824900508E-1,-1.998821348E-1,-5.916088223E-1
7.261312583E0,-4.885410964E-1,-7.929243147E-2,-4.883625209E-1
7.281312583E0,-1.826214939E-1,3.912590444E-2,-3.281777799E-1
7.301312583E0,-3.258244991E-1,2.454893887E-1,-4.137973487E-1
7.321312583E0,-4.154354632E-1,1.906613857E-1,-4.706530571E-1
7.341312583E0,-2.868928015E-1,5.059623718E-2,-3.248651326E-1
7.361312583E0,-2.359629124E-1,7.473418862E-2,-2.284810990E-1
7.381312583E0,-1.771988273E-1,-2.952278592E-2,-2.463883013E-1
7.401312583E0,-4.090228677E-2,-7.890488952E-2,-2.263379991E-1
7.421312583E0,7.102994621E-2,-2.086709589E-1,-2.077676207E-1
7.441312583E0,1.560857594E-1,-6.166598201E-1,-1.559993625E-1
