"Time (s)","w","x","y","z","Direct (°)","Yaw (°)","Pitch (°)","Roll (°)"
1.026023625E0,5.580542618E-1,-6.554797999E-1,2.957286309E-1,-4.140849684E-1,1.121573130E2,-9.200692954E1,-1.228551776E1,-6.043195428E1
1.036032625E0,5.549922774E-1,-6.511863004E-1,2.824292772E-1,-4.337899003E-1,1.125796343E2,-9.045108099E1,-1.456415783E1,-6.134536083E1
1.046041625E0,5.542213589E-1,-6.472865368E-1,2.697654979E-1,-4.484255304E-1,1.126857987E2,-8.901512230E1,-1.634975074E1,-6.187850738E1
1.056049625E0,5.555745361E-1,-6.439927817E-1,2.585155557E-1,-4.580173839E-1,1.124994070E2,-8.778202591E1,-1.761806786E1,-6.204571311E1
1.066058625E0,5.586223749E-1,-6.430496195E-1,2.490470133E-1,-4.608728856E-1,1.120788415E2,-8.704563618E1,-1.832953334E1,-6.162395577E1
1.076067625E0,5.626373364E-1,-6.493290996E-1,2.414145352E-1,-4.511428115E-1,1.115232319E2,-8.757421452E1,-1.831389221E1,-5.988119569E1
1.086076500E0,5.670461602E-1,-6.612671312E-1,2.364580447E-1,-4.304323453E-1,1.109109974E2,-8.918122179E1,-1.752345964E1,-5.712408235E1
1.096085500E0,5.711006817E-1,-6.757534456E-1,2.327658754E-1,-4.037589589E-1,1.103459693E2,-9.129189923E1,-1.624931374E1,-5.390460441E1
1.106094500E0,5.737014795E-1,-6.908029472E-1,2.286796120E-1,-3.759833428E-1,1.099825067E2,-9.350055482E1,-1.489646318E1,-5.065476975E1
1.116103500E0,5.747504619E-1,-7.050763568E-1,2.229374832E-1,-3.504682834E-1,1.098356825E2,-9.553405974E1,-1.376539978E1,-4.759947519E1
1.126112500E0,5.751880304E-1,-7.161034685E-1,2.156049642E-1,-3.314649438E-1,1.097743977E2,-9.699306085E1,-1.310284105E1,-4.511685838E1
1.136121500E0,5.755987409E-1,-7.222172693E-1,2.085181613E-1,-3.218825733E-1,1.097168536E2,-9.767634278E1,-1.299657003E1,-4.358273433E1
1.146130500E0,5.763485544E-1,-7.231932428E-1,2.036718427E-1,-3.214523172E-1,1.096117458E2,-9.761639970E1,-1.330721852E1,-4.311593382E1
1.156139500E0,5.775981242E-1,-7.196087587E-1,2.024109565E-1,-3.279840672E-1,1.094364316E2,-9.695559756E1,-1.378127333E1,-4.363523779E1
1.166148500E0,5.788674082E-1,-7.127266420E-1,2.049134256E-1,-3.390337170E-1,1.092581569E2,-9.591812079E1,-1.424338073E1,-4.493614758E1
1.176157500E0,5.793385889E-1,-7.038973619E-1,2.104592976E-1,-3.529904141E-1,1.091919281E2,-9.471534745E1,-1.466006248E1,-4.680422207E1
1.186166500E0,5.783444817E-1,-6.944410421E-1,2.177346866E-1,-3.685932933E-1,1.093316273E2,-9.352174913E1,-1.507488699E1,-4.900162996E1
1.196175500E0,5.754912665E-1,-6.857593392E-1,2.251803067E-1,-3.844967744E-1,1.097319137E2,-9.249537769E1,-1.555515680E1,-5.125651964E1
1.206184500E0,5.708605764E-1,-6.788847246E-1,2.318609615E-1,-3.993421746E-1,1.103794836E2,-9.174694310E1,-1.611069797E1,-5.334626453E1
1.216193500E0,5.651844970E-1,-6.738932733E-1,2.376455322E-1,-4.122607685E-1,1.111697918E2,-9.126902615E1,-1.667917561E1,-5.516871262E1
1.226202500E0,5.594724558E-1,-6.700825660E-1,2.428914240E-1,-4.230648233E-1,1.119613552E2,-9.096036113E1,-1.716920692E1,-5.673708751E1
1.236211500E0,5.545322762E-1,-6.669339014E-1,2.475203702E-1,-4.317716668E-1,1.126429897E2,-9.072917500E1,-1.754232607E1,-5.804684852E1
1.246220500E0,5.508935860E-1,-6.643817411E-1,2.508857117E-1,-4.383714260E-1,1.131433234E2,-9.052321598E1,-1.782250614E1,-5.903841957E1
1.256229500E0,5.488369831E-1,-6.625213792E-1,2.523173559E-1,-4.429214365E-1,1.134254766E2,-9.031320420E1,-1.805487035E1,-5.965613389E1
1.266238500E0,5.484328053E-1,-6.613392234E-1,2.515854548E-1,-4.455971608E-1,1.134808737E2,-9.008022383E1,-1.826583870E1,-5.989616883E1
1.276247500E0,5.494602507E-1,-6.606047935E-1,2.490652208E-1,-4.468346028E-1,1.133400164E2,-8.981059342E1,-1.846101233E1,-5.983657926E1
1.286256500E0,5.511395181E-1,-6.595765579E-1,2.460456730E-1,-4.479570892E-1,1.131095523E2,-8.946540616E1,-1.864556940E1,-5.973188030E1
1.296265500E0,5.526486545E-1,-6.566006953E-1,2.446318570E-1,-4.512320416E-1,1.129021757E2,-8.890679945E1,-1.879406359E1,-6.001757848E1
1.306274500E0,5.541173352E-1,-6.503620977E-1,2.462104461E-1,-4.575627195E-1,1.127001190E2,-8.801320354E1,-1.880231524E1,-6.092418436E1
1.316283500E0,5.560378722E-1,-6.412073386E-1,2.505415827E-1,-4.657295249E-1,1.124355387E2,-8.684527032E1,-1.858052618E1,-6.229748321E1
1.326292500E0,5.587308530E-1,-6.303189321E-1,2.564384537E-1,-4.740856776E-1,1.120638537E2,-8.554180192E1,-1.812494354E1,-6.384261338E1
1.336301500E0,5.623102821E-1,-6.186587325E-1,2.630314220E-1,-4.815423165E-1,1.115685596E2,-8.421506575E1,-1.745821409E1,-6.534993776E1
1.346310500E0,5.665993430E-1,-6.066861089E-1,2.700772476E-1,-4.878068265E-1,1.109731472E2,-8.292795692E1,-1.660907007E1,-6.675446074E1
1.356319500E0,5.711667443E-1,-5.943345008E-1,2.776268967E-1,-4.934151074E-1,1.103367470E2,-8.167841108E1,-1.562646879E1,-6.811743028E1
