"Time (s)","w","x","y","z","Direct (°)","Yaw (°)","Pitch (°)","Roll (°)"
1.263716917E0,7.108813897E-1,-5.452927650E-1,-2.105114122E-1,3.911374002E-1,8.938665413E1,-7.138074084E1,7.311950943E0,5.238472176E1
1.273723917E0,7.108920739E-1,-5.458495460E-1,-2.106799785E-1,3.902497244E-1,8.938491332E1,-7.146536898E1,7.267029957E0,5.229830110E1
1.283730917E0,7.109162557E-1,-5.463138462E-1,-2.109679152E-1,3.893992958E-1,8.938097322E1,-7.154434069E1,7.210059191E0,5.222478444E1
1.293737917E0,7.109404269E-1,-5.467514885E-1,-2.112593291E-1,3.885820052E-1,8.937703471E1,-7.161992057E1,7.153613786E0,5.215533682E1
1.303744917E0,7.110346357E-1,-5.471916175E-1,-2.113973705E-1,3.877139803E-1,8.936168281E1,-7.168762030E1,7.104878851E0,5.207001434E1
1.313752917E0,7.112316933E-1,-5.476394594E-1,-2.114088450E-1,3.867126765E-1,8.932956432E1,-7.174984851E1,7.055856619E0,5.196187467E1
1.323759917E0,7.114635536E-1,-5.480786612E-1,-2.115640824E-1,3.855774406E-1,8.929176166E1,-7.181918680E1,6.985217960E0,5.184970595E1
1.333766917E0,7.116256715E-1,-5.484587309E-1,-2.121589535E-1,3.844094461E-1,8.926532235E1,-7.190480591E1,6.875361446E0,5.176514463E1
1.343773917E0,7.117226724E-1,-5.486737852E-1,-2.132801229E-1,3.833007522E-1,8.924949980E1,-7.199736203E1,6.720238791E0,5.172473394E1
1.353780917E0,7.118375437E-1,-5.486116818E-1,-2.148834523E-1,3.822794708E-1,8.923075944E1,-7.207994300E1,6.518369146E0,5.172920045E1
1.363787917E0,7.120708897E-1,-5.481652624E-1,-2.169060795E-1,3.813418510E-1,8.919268126E1,-7.213551092E1,6.267570005E0,5.177445687E1
1.373794917E0,7.125354849E-1,-5.473061305E-1,-2.191374285E-1,3.804311735E-1,8.911682882E1,-7.214938575E1,5.977519112E0,5.183988023E1
