"Time (s)","w","x","y","z","Direct (°)","Yaw (°)","Pitch (°)","Roll (°)"
1.114627333E0,5.472558493E-1,6.587545152E-1,-3.794713106E-1,-3.500787939E-1,1.136420886E2,9.897923066E1,2.630581699E0,-6.213530104E1
1.124597333E0,5.474225612E-1,6.593448029E-1,-3.781588788E-1,-3.501269466E-1,1.136192621E2,9.895487099E1,2.733091730E0,-6.200802837E1
1.134566333E0,5.479355094E-1,6.598701423E-1,-3.768015606E-1,-3.497980116E-1,1.135490095E2,9.891680111E1,2.792361823E0,-6.184332837E1
1.144536333E0,5.485876265E-1,6.604176298E-1,-3.754749464E-1,-3.491687380E-1,1.134596558E2,9.888507622E1,2.821958767E0,-6.165528334E1
1.154506333E0,5.490883416E-1,6.609108323E-1,-3.744535597E-1,-3.485449541E-1,1.133910163E2,9.887192158E1,2.837191764E0,-6.149817364E1
1.164476333E0,5.494462843E-1,6.613073498E-1,-3.737006484E-1,-3.480362944E-1,1.133419319E2,9.886746524E1,2.846539626E0,-6.137805060E1
1.174446333E0,5.498911021E-1,6.614237910E-1,-3.730426202E-1,-3.478183109E-1,1.132809151E2,9.882837502E1,2.857090697E0,-6.129367666E1
1.184415333E0,5.505049499E-1,6.612261434E-1,-3.723529924E-1,-3.479621791E-1,1.131966769E2,9.873850222E1,2.877402972E0,-6.123895720E1
1.194385333E0,5.507810117E-1,6.610533729E-1,-3.718088449E-1,-3.484349825E-1,1.131587797E2,9.866538333E1,2.928960205E0,-6.122761479E1
1.204355333E0,5.502553352E-1,6.610905253E-1,-3.716919507E-1,-3.493186544E-1,1.132309364E2,9.866177638E1,3.027287120E0,-6.129412663E1
1.214325333E0,5.492069534E-1,6.613907268E-1,-3.715935483E-1,-3.505030019E-1,1.133747527E2,9.870063940E1,3.180135954E0,-6.138842829E1
1.224295333E0,5.480409924E-1,6.618374413E-1,-3.711620067E-1,-3.519390399E-1,1.135345592E2,9.873385257E1,3.384072782E0,-6.147200333E1
1.234264333E0,5.467248517E-1,6.621783882E-1,-3.707936643E-1,-3.537284054E-1,1.137147741E2,9.875669717E1,3.613081830E0,-6.159362324E1
1.244234334E0,5.452095250E-1,6.622548110E-1,-3.710039244E-1,-3.556984123E-1,1.139220340E2,9.878862608E1,3.817360137E0,-6.178911265E1
1.254204334E0,5.434793758E-1,6.619445364E-1,-3.722687408E-1,-3.575969803E-1,1.141583787E2,9.885147113E1,3.943800819E0,-6.208316673E1
1.264174334E0,5.417830494E-1,6.612043429E-1,-3.746224000E-1,-3.590794536E-1,1.143897971E2,9.894207537E1,3.952053053E0,-6.244887693E1
1.274144334E0,5.405453124E-1,6.601383121E-1,-3.776133616E-1,-3.597724847E-1,1.145584633E2,9.903857666E1,3.828196755E0,-6.280866293E1
1.284113333E0,5.397861001E-1,6.588175247E-1,-3.809932754E-1,-3.597701034E-1,1.146618421E2,9.913176354E1,3.596867184E0,-6.314661568E1
1.294083333E0,5.393824071E-1,6.575855302E-1,-3.842703194E-1,-3.591436432E-1,1.147167870E2,9.923203127E1,3.313429542E0,-6.341965342E1
1.304053333E0,5.389458079E-1,6.566021389E-1,-3.872811427E-1,-3.583635472E-1,1.147761916E2,9.934946736E1,3.047133539E0,-6.365307702E1
1.314023333E0,5.381560918E-1,6.559327626E-1,-3.899146464E-1,-3.579200464E-1,1.148835919E2,9.948372785E1,2.858703218E0,-6.387904925E1
1.323992333E0,5.370235323E-1,6.556367126E-1,-3.918800488E-1,-3.580171422E-1,1.150375065E2,9.961669412E1,2.783420616E0,-6.408590387E1
1.333962333E0,5.355064459E-1,6.555482464E-1,-3.932807993E-1,-3.589145856E-1,1.152434723E2,9.973157843E1,2.829432741E0,-6.430696331E1
1.343932333E0,5.337957580E-1,6.557638170E-1,-3.939628723E-1,-3.603181916E-1,1.154754410E2,9.982832170E1,2.979339038E0,-6.450006932E1
1.353902333E0,5.319138380E-1,6.562440698E-1,-3.941549460E-1,-3.620128110E-1,1.157302868E2,9.992142645E1,3.200176496E0,-6.466916278E1
